봉평옹심이메밀칼국수	한식>칼국수,만두	서울특별시 은평구 연서로 247	1269219984	376197690
도리연닭도리탕 연신내점	음식점>한식>육류,고기요리>닭볶음탕	서울특별시 은평구 연서로27길 20	1269175320	376183438
진중 우육면관 본점	음식점>아시아음식	서울특별시 종로구 청계천로 75-2	1269862478	375685164
솥내음 종로인사동점	음식점>한식	서울특별시 종로구 인사동길 14	1269870311	375721281
익선잡방	음식점>브런치	서울특별시 종로구 수표로28길 17-21	1269894722	375733980
독립밀방 익선	음식점>양식	서울특별시 종로구 돈화문로11나길 30	1269902619	375740791
고가빈커리하우스 광화문본점	음식점>일식>카레	서울특별시 종로구 경희궁2길 7	1269709645	375728814
광화문미진	음식점>한식	서울특별시 종로구 종로 19	1269798986	375705485
진중 우육면관 광화문점	음식점>아시아음식	서울특별시 종로구 종로7길 29-14	1269812496	375720514
미도인 대학로	음식점>양식	서울특별시 종로구 대학로9길 32	1270003671	375818711
해피니스 대학로점	중식>중식당	서울특별시 종로구 대학로11길 40	1269996673	375824470
고은정 대학로본점	음식점>한식	서울특별시 종로구 창경궁로 240-7	1269989806	375824691
뎁짜이 대학로점	음식점>베트남음식	서울특별시 종로구 대학로11길 41-4	1269992354	375823969
쿄코코 대학로점	음식점>일식>일식당	서울특별시 종로구 대학로11길 38-23	1270004455	375825887
효담칼국수 닭한마리 명동본점	음식점>한식	서울특별시 중구 명동3길 12	1269836320	375642444
진대감 종로점	육류,고기요리>소고기구이	서울특별시 종로구 삼일대로17길 23	1269861837	375691252
샤오바오우육면 종로본점	음식점>중식당	서울특별시 종로구 삼일대로17길 15	1269866414	375691401
진주회관	한식>국수	서울특별시 중구 세종대로11길 26	1269745130	375623209
금성회관 서울시청직영점	한식>육류,고기요리	서울특별시 중구 남대문로1길 30	1269774892	375623316
만족오향족발 시청점	육류,고기요리>족발,보쌈	서울특별시 중구 서소문로 134-7	1269760158	375632554
무탄 광화문점	중식>중식당	서울특별시 종로구 새문안로 68	1269721401	375696647
명동교자 본점	한식>칼국수,만두	서울특별시 중구 퇴계로 129	1269861471	375611325
목멱산방 남산타워점	음식점>한식	서울특별시 중구 남산공원길 627	1269853285	375553582
란주칼면	중식>중식당	서울특별시 중구 소공로 64	1269821083	375609724
목멱산방	음식점>한식	서울특별시 중구 퇴계로20길 71	1269869447	375581107
평양면옥	음식점>한식>냉면	서울특별시 중구 장충단로 207	1270066739	375633790
명동피자 현대시티아울렛동대문점	양식>피자	서울특별시 중구 장충단로13길 20	1270079222	375685586
우육미	한식>육류,고기요리	서울특별시 중구 퇴계로 373	1270129953	375651674
콘드에뻬뻬	음식점>양식	서울특별시 중구 장충단로8길 21	1270075120	375621938
꿀삼겹 본점	한식>돼지고기구이	서울특별시 중랑구 봉우재로 139	1270883823	375932941
조아죽네쭈꾸미	음식점>한식	서울특별시 중랑구 봉우재로37길 17	1270877474	375937233
청년고기장수 상봉점	음식점>한식>육류,고기요리>돼지고기구이	서울특별시 중랑구 망우로 285	1270841126	375962494
오봉집 상봉점	음식점>한식	서울특별시 중랑구 망우로 290-2	1270848950	375960105
사위식당 판교점	한식>곱창,막창,양	경기도 성남시 분당구 판교역로 152	1271103442	373942512
영국식 커리 인디테이블	음식점>인도음식	경기도 성남시 분당구 동판교로177번길 25	1271135623	373973208
제이스팟	중식>중식당	경기도 성남시 분당구 판교역로 152	1271103247	373943208
이치규 아브뉴프랑 판교점	음식점>일식>일식당	경기도 성남시 분당구 동판교로177번길 25	1271136009	373973650
